Fecha,BANSANDER,CAPITAL,CUPRUM,HABITAT,MAGISTER,MODELO,PLANVITAL,PROVIDA,SANTA MARIA,SUMMA BANSANDER,UNO
2002-01-01,,,11655.83,10996.0,20853.56,,20855.759119782135,10477.64,10507.4,11471.82,
2002-01-02,,,11662.05,11004.19,20862.01,,20870.287642829353,10482.82,10514.95,11479.39,
2002-01-03,,,11706.71,11041.22,20919.68,,20923.60787343122,10512.31,10547.11,11510.22,
2002-01-04,,,11679.24,11021.03,20878.37,,20895.505926197027,10490.39,10528.45,11490.69,
2002-01-05,,,11679.24,11021.03,20878.37,,20895.505926197027,10490.39,10528.45,11490.69,
2002-01-06,,,11679.24,11021.03,20878.37,,20895.505926197027,10490.39,10528.45,11490.69,
2002-01-07,,,11690.77,11029.73,20878.21,,20903.27528807942,10499.2,10540.68,11501.25,
2002-01-08,,,11731.18,11062.15,20926.84,,20953.98736410138,10528.6,10572.66,11535.16,
2002-01-09,,,11762.27,11090.28,20966.76,,21001.025982968546,10547.53,10598.72,11564.88,
2002-01-10,,,11778.41,11108.27,20995.41,,21025.711615048775,10566.7,10616.4,11582.9,
2002-01-11,,,11796.55,11131.72,21039.05,,21055.484985288396,10587.02,10638.2,11604.68,
2002-01-12,,,11796.55,11131.72,21039.05,,21055.484985288396,10587.02,10638.2,11604.68,
2002-01-13,,,11796.55,11131.72,21039.05,,21055.484985288396,10587.02,10638.2,11604.68,
2002-01-14,,,11810.8,11147.35,21070.78,,21079.105314793735,10602.13,10650.95,11620.37,
2002-01-15,,,11776.33,11105.07,21007.16,,21010.962684572267,10559.2,10608.89,11576.65,
2002-01-16,,,11732.92,11065.59,20946.86,,20949.799622944916,10521.52,10570.75,11538.63,
2002-01-17,,,11761.3,11101.71,20991.1,,20995.919877523378,10556.75,10603.39,11572.33,
2002-01-18,,,11731.73,11066.03,20953.34,,20943.371072924023,10526.98,10568.62,11535.47,
2002-01-19,,,11731.73,11066.03,20953.34,,20943.371072924023,10526.98,10568.62,11535.47,
2002-01-20,,,11731.73,11066.03,20953.34,,20943.371072924023,10526.98,10568.62,11535.47,
2002-01-21,,,11735.46,11069.96,20960.4,,20957.89959597124,10530.75,10566.44,11538.12,
2002-01-22,,,11730.3,11067.44,20960.66,,20955.97103096497,10529.23,10562.17,11534.72,
2002-01-23,,,11717.6,11059.82,20947.94,,20944.54657921356,10522.38,10555.0,11528.63,
2002-01-24,,,11725.86,11066.87,20944.72,,20957.7159231135,10530.67,10560.46,11536.47,
2002-01-25,,,11746.46,11088.58,20989.15,,20999.94231310788,10551.39,10581.37,11559.84,
2002-01-26,,,11746.46,11088.58,20989.15,,20999.94231310788,10551.39,10581.37,11559.84,
2002-01-27,,,11746.46,11088.58,20989.15,,20999.94231310788,10551.39,10581.37,11559.84,
2002-01-28,,,11734.7,11081.98,20981.92,,20994.156618089077,10551.12,10578.73,11554.85,
2002-01-29,,,11742.86,11090.99,20976.76,,20997.53619867149,10553.41,10586.78,11561.71,
2002-01-30,,,11756.54,11108.47,20995.85,,21026.942223195634,10568.9,10602.09,11578.26,
2002-01-31,,,11752.86,11102.96,20994.26,,21018.73204645466,10562.56,10596.83,11573.51,
2002-02-01,,,11748.91,11102.88,20997.89,,21013.166758865147,10566.33,10592.93,11572.04,
2002-02-02,,,11748.91,11102.88,20997.89,,21013.166758865147,10566.33,10592.93,11572.04,
2002-02-03,,,11748.91,11102.88,20997.89,,21013.166758865147,10566.33,10592.93,11572.04,
2002-02-04,,,11766.49,11112.87,21015.62,,21035.18913450815,10580.07,10606.41,11582.65,
2002-02-05,,,11802.3,11151.71,21061.87,,21091.68690554891,10608.59,10641.2,11621.61,
2002-02-06,,,11784.4,11144.24,21062.17,,21085.864475958562,10607.15,10628.77,11611.48,
2002-02-07,,,11777.41,11137.36,21055.57,,21077.911441218428,10602.99,10618.91,11609.33,
2002-02-08,,,11791.13,11154.76,21075.04,,21107.68481145805,10615.77,10629.73,11621.01,
2002-02-09,,,11791.13,11154.76,21075.04,,21107.68481145805,10615.77,10629.73,11621.01,
2002-02-10,,,11791.13,11154.76,21075.04,,21107.68481145805,10615.77,10629.73,11621.01,
2002-02-11,,,11778.72,11137.5,21041.2,,21082.8706083774,10601.31,10615.55,11604.36,
2002-02-12,,,11785.58,11136.82,21036.69,,21079.82163893892,10602.77,10615.94,11602.38,
2002-02-13,,,11779.28,11129.21,21019.16,,21069.15024590424,10596.53,10609.97,11595.9,
2002-02-14,,,11765.33,11116.34,20985.57,,21057.321713865793,10585.34,10596.26,11582.2,
2002-02-15,,,11777.02,11130.01,21011.95,,21085.77263952969,10599.68,10608.79,11597.19,
2002-02-16,,,11777.02,11130.01,21011.95,,21085.77263952969,10599.67,10608.79,11597.19,
2002-02-17,,,11777.02,11130.01,21011.95,,21085.77263952969,10599.67,10608.79,11597.19,
2002-02-18,,,11790.7,11144.16,21031.86,,21101.127690436737,10610.39,10620.97,11607.7,
2002-02-19,,,11782.61,11135.56,21023.27,,21085.699170386593,10602.17,10612.99,11599.76,
2002-02-20,,,11784.22,11137.92,21036.53,,21084.79917338367,10601.45,10617.12,11603.42,
2002-02-21,,,11767.96,11125.37,21013.81,,21061.7665970231,10587.13,10603.61,11589.0,
2002-02-22,,,11776.97,11136.43,21040.28,,21087.039982248094,10601.5,10615.8,11600.58,
2002-02-23,,,11776.97,11136.43,21040.28,,21087.039982248094,10601.5,10615.8,11600.58,
2002-02-24,,,11776.97,11136.43,21040.28,,21087.039982248094,10601.5,10615.8,11600.58,
2002-02-25,,,11783.52,11138.34,21036.08,,21096.682807279434,10605.48,10618.21,11607.52,
2002-02-26,,,11773.25,11132.2,21027.83,,21078.94000922177,10598.06,10611.65,11600.34,
2002-02-27,,,11776.68,11135.74,21031.72,,21094.221590985722,10601.37,10615.34,11603.52,
2002-02-28,,,11792.61,11154.68,21047.01,,21125.83168980274,10619.26,10631.01,11622.77,
2002-03-01,,,11800.44,11157.11,21057.76,,21144.217342862492,10629.24,10636.93,11628.59,
2002-03-02,,,11800.44,11157.11,21057.76,,21144.217342862492,10629.24,10636.93,11628.59,
2002-03-03,,,11800.44,11157.11,21057.76,,21144.217342862492,10629.24,10636.93,11628.59,
2002-03-04,,,11794.05,11150.2,21045.24,,21107.354200314116,10617.14,10628.1,11618.53,
2002-03-05,,,11793.55,11143.03,21014.32,,21093.615470555178,10613.58,10621.45,11610.23,
2002-03-06,,,11822.35,11166.77,21059.9,,21142.95000014409,10638.36,10648.17,11638.12,
2002-03-07,,,11854.18,11197.71,21110.53,,21210.523244506563,10665.07,10676.88,11673.75,
2002-03-08,,,11884.81,11226.03,21161.47,,21258.755736949035,10691.16,10701.16,11700.91,
2002-03-09,,,11884.81,11226.03,21161.47,,21258.755736949035,10691.16,10701.16,11700.91,
2002-03-10,,,11884.81,11226.03,21161.47,,21258.755736949035,10691.16,10701.16,11700.91,
2002-03-11,,,11875.84,11219.24,21152.71,,21250.43535649342,10687.4,10695.59,11694.0,
2002-03-12,,,11889.36,11231.1,21172.15,,21265.75367282892,10692.85,10705.86,11705.3,
2002-03-13,,,11898.45,11238.86,21181.29,,21293.249499632573,10704.06,10714.08,11712.68,
2002-03-14,,,11904.38,11239.47,21189.1,,21302.13926594718,10705.13,10715.46,11714.46,
2002-03-15,,,11894.62,11232.18,21178.84,,21280.061788446852,10692.51,10711.81,11713.75,
2002-03-16,,,11894.62,11232.18,21178.84,,21280.061788446852,10692.51,10711.81,11713.75,
2002-03-17,,,11894.62,11232.18,21178.84,,21280.061788446852,10692.51,10711.81,11713.75,
2002-03-18,,,11914.81,11246.03,21192.74,,21303.498445094454,10705.92,10721.39,11725.18,
2002-03-19,,,11927.64,11261.86,21217.42,,21324.363681733692,10718.88,10735.24,11737.29,
2002-03-20,,,11966.31,11293.02,21255.53,,21367.9125163038,10742.64,10761.21,11761.3,
2002-03-21,,,11979.48,11308.58,21280.79,,21399.136902119568,10759.59,10774.18,11776.41,
2002-03-22,,,11998.7,11327.28,21310.32,,21420.5715246178,10769.62,10789.92,11795.21,
2002-03-23,,,11998.7,11327.28,21310.32,,21420.5715246178,10769.62,10789.92,11795.21,
2002-03-24,,,11998.7,11327.28,21310.32,,21420.5715246178,10769.62,10789.92,11795.21,
2002-03-25,,,12008.3,11342.85,21340.99,,21443.82450840766,10783.51,10806.48,11816.16,
2002-03-26,,,12023.44,11353.37,21353.78,,21451.373462860767,10792.95,10817.85,11825.11,
2002-03-27,,,12011.56,11335.96,21313.53,,21429.222516217345,10773.44,10798.0,11805.25,
2002-03-28,,,12010.91,11341.34,21332.9,,21448.89387928128,10780.17,10803.79,11812.14,
2002-03-29,,,12010.91,11341.34,21332.9,,21448.89387928128,10780.17,10803.79,11812.14,
2002-03-30,,,12010.91,11341.34,21332.9,,21448.89387928128,10780.17,10803.79,11812.14,
2002-03-31,,,12010.91,11341.34,21332.9,,21448.89387928128,10780.17,10803.79,11812.14,
2002-04-01,,,11982.0,11307.05,21266.94,,21398.108334116223,10752.14,10770.97,11781.87,
2002-04-02,,,11995.73,11317.83,21288.26,,21411.35114715926,10761.6,10782.1,11793.68,
2002-04-03,,,11987.28,11316.62,21279.99,,21402.645053702396,10759.33,10778.82,11790.15,
2002-04-04,,,12007.88,11341.18,21319.74,,21434.824538378412,10777.1,10798.72,11811.3,
2002-04-05,,,12040.03,11377.04,21387.48,,21495.491683289863,10805.2,10835.34,11844.97,
2002-04-06,,,12040.03,11377.04,21387.48,,21495.491683289863,10805.2,10835.34,11844.97,
2002-04-07,,,12040.03,11377.04,21387.48,,21495.491683289863,10805.2,10835.34,11844.97,
2002-04-08,,,11982.77,11313.94,21265.37,,21404.3348439936,10753.98,10771.11,11786.18,
2002-04-09,,,11970.06,11303.41,21246.69,,21393.38794167231,10746.29,10768.91,11783.1,
2002-04-10,,,11970.26,11303.43,21235.97,,21386.628780507486,10742.55,10761.38,11778.16,
2002-04-11,,,11954.14,11289.25,21210.98,,21374.59820832553,10729.44,10752.02,11766.74,
2002-04-12,,,11965.89,11305.21,21222.34,,21385.63694707569,10740.5,10762.53,11773.73,
2002-04-13,,,11965.89,11305.21,21222.34,,21385.63694707569,10740.5,10762.53,11773.73,
2002-04-14,,,11965.89,11305.21,21222.34,,21385.63694707569,10740.5,10762.53,11773.73,
2002-04-15,,,11962.29,11307.98,21235.01,,21382.698181351854,10738.61,10757.83,11776.27,
2002-04-16,,,11970.06,11311.39,21244.15,,21391.99202795349,10743.41,10763.68,11781.13,
2002-04-17,,,11974.02,11313.27,21245.31,,21381.79818434893,10742.47,10761.96,11779.66,
2002-04-18,,,11992.35,11324.47,21260.56,,21418.64295961153,10756.44,10774.91,11794.99,
2002-04-19,,,12017.42,11349.33,21302.55,,21462.118325038544,10780.01,10799.82,11823.64,
2002-04-20,,,12017.42,11349.33,21302.55,,21462.118325038544,10780.01,10799.82,11823.64,
2002-04-21,,,12017.42,11349.33,21302.55,,21462.118325038544,10780.01,10799.82,11823.64,
2002-04-22,,,12008.93,11345.66,21279.57,,21440.09594939554,10776.65,10796.44,11815.79,
2002-04-23,,,12046.85,11393.58,21346.83,,21520.893639515278,10815.94,10846.32,11860.78,
2002-04-24,,,12046.85,11393.58,21346.83,,21520.893639515278,10815.94,10846.32,11860.78,
2002-04-25,,,12033.65,11369.39,21312.45,,21477.308070373627,10794.18,10817.67,11836.91,
2002-04-26,,,12032.47,11368.46,21304.54,,21450.822444287547,10790.69,10811.96,11833.92,
2002-04-27,,,12032.47,11368.46,21304.54,,21450.822444287547,10790.69,10811.96,11833.92,
2002-04-28,,,12032.47,11368.46,21304.54,,21450.822444287547,10790.69,10811.96,11833.92,
2002-04-29,,,12008.9,11355.42,21307.43,,21451.07958628838,10783.65,10806.27,11825.26,
2002-04-30,,,12000.54,11337.52,21287.03,,21429.33271993199,10768.05,10789.39,11808.69,
2002-05-01,,,12000.54,11337.41,21287.03,,21429.33271993199,10768.05,10789.39,11808.69,
2002-05-02,,,11997.11,11324.93,21257.86,,21400.77159055345,10755.15,10779.77,11797.12,
2002-05-03,,,12009.57,11346.41,21266.94,,21422.628660624487,10772.53,10790.41,11814.47,
2002-05-04,,,12009.57,11346.41,21266.94,,21422.628660624487,10772.53,10790.41,11814.47,
2002-05-05,,,12009.57,11346.41,21266.94,,21422.628660624487,10772.53,10790.41,11814.47,
2002-05-06,,,12033.13,11376.54,21338.6,,21476.463175228026,10800.08,10820.68,11843.24,
2002-05-07,,,12035.73,11375.83,21321.51,,21466.26933162346,10797.72,10816.09,11846.42,
2002-05-08,,,12026.37,11368.98,21318.39,,21461.420368179133,10792.57,10810.89,11836.91,
2002-05-09,,,12012.09,11354.73,21307.19,,21435.48576066627,10783.42,10800.74,11824.22,
2002-05-10,,,12042.63,11383.16,21350.03,,21467.169328626387,10810.26,10825.69,11853.34,
2002-05-11,,,12042.63,11383.16,21350.03,,21467.169328626387,10810.26,10825.69,11853.34,
2002-05-12,,,12042.63,11383.16,21350.03,,21467.169328626387,10810.26,10825.69,11853.34,
2002-05-13,,,12060.35,11405.61,21391.28,,21520.01200979813,10828.48,10846.59,11875.07,
2002-05-14,,,12040.61,11380.89,21354.91,,21492.09373542168,10808.28,10824.68,11851.76,
2002-05-15,,,12041.17,11383.36,21357.96,,21485.81212368698,10810.45,10828.46,11856.27,
2002-05-16,,,12045.91,11396.21,21367.14,,21507.063073327474,10814.12,10838.63,11865.55,
2002-05-17,,,12041.81,11391.22,21364.46,,21484.875392112506,10810.89,10835.11,11859.46,
2002-05-18,,,12041.81,11391.22,21364.46,,21484.875392112506,10810.89,10835.11,11859.46,
2002-05-19,,,12041.81,11391.22,21364.46,,21484.875392112506,10810.89,10835.11,11859.46,
2002-05-20,,,12048.36,11394.42,21371.17,,21517.60589536174,10817.45,10840.13,11864.28,
2002-05-21,,,12048.36,11394.42,21371.17,,21517.60589536174,10817.45,10840.13,11864.28,
2002-05-22,,,12055.8,11393.28,21346.08,,21515.40182106886,10818.22,10840.05,11864.15,
2002-05-23,,,12055.9,11400.68,21371.73,,21525.154849814844,10819.91,10848.08,11869.03,
2002-05-24,,,12042.44,11385.17,21360.22,,21496.465149435888,10810.96,10835.44,11856.56,
2002-05-25,,,12042.44,11385.17,21360.22,,21496.465149435888,10810.96,10835.44,11856.56,
2002-05-26,,,12042.44,11385.17,21360.22,,21496.465149435888,10810.96,10835.44,11856.56,
2002-05-27,,,12042.44,11385.17,21360.22,,21496.465149435888,10810.96,10835.44,11856.56,
2002-05-28,,,12043.39,11387.52,21356.7,,21489.92639570035,10812.72,10836.07,11859.64,
2002-05-29,,,12044.27,11377.42,21326.18,,21473.689715076154,10802.69,10824.08,11842.58,
2002-05-30,,,12043.85,11381.84,21339.21,,21484.820290255182,10803.15,10830.3,11847.05,
2002-05-31,,,12034.07,11386.03,21346.14,,21482.138666532184,10804.34,10830.4,11847.95,
2002-06-01,,,12034.07,11386.03,21346.14,,21482.138666532184,10804.34,10830.4,11847.95,
2002-06-02,,,12034.07,11386.03,21346.14,,21482.138666532184,10804.34,10830.4,11847.95,
2002-06-03,,,12046.85,11403.15,21377.81,,21516.705898358814,10819.69,10851.1,11866.97,
2002-06-04,,,12048.98,11402.15,21367.11,,21510.497755767206,10816.08,10846.57,11863.45,
2002-06-05,,,12052.98,11400.0,21370.88,,21507.4671536145,10818.62,10849.29,11864.46,
2002-06-06,,,12025.07,11375.02,21337.75,,21469.795850492068,10796.51,10822.53,11839.46,
2002-06-07,,,12031.87,11386.43,21362.83,,21493.21413985389,10808.36,10836.82,11850.48,
2002-06-08,,,12031.87,11386.43,21362.83,,21493.21413985389,10808.36,10836.82,11850.48,
2002-06-09,,,12031.87,11386.43,21362.83,,21493.21413985389,10808.36,10836.82,11850.48,
2002-06-10,,,12013.47,11373.62,21340.84,,21454.220392155734,10796.66,10818.91,11837.01,
2002-06-11,,,12002.83,11364.26,21321.39,,21445.789807985475,10788.9,10809.54,11828.99,
2002-06-12,,,12026.88,11384.61,21352.7,,21483.75498768029,10803.56,10832.72,11847.69,
2002-06-13,,,12015.79,11372.67,21333.21,,21458.059154882496,10791.55,10813.71,11837.46,
2002-06-14,,,12016.52,11374.97,21353.73,,21474.552977507527,10795.75,10823.36,11840.23,
2002-06-15,,,12016.52,11374.97,21353.73,,21474.552977507527,10795.75,10823.36,11840.23,
2002-06-16,,,12016.52,11374.97,21353.73,,21474.552977507527,10795.75,10823.36,11840.23,
2002-06-17,,,12014.45,11381.24,21366.37,,21465.185661762796,10800.13,10830.14,11843.37,
2002-06-18,,,11970.44,11334.91,21278.51,,21380.108394057723,10754.51,10775.11,11799.0,
2002-06-19,,,11991.54,11352.0,21287.91,,21410.579721156755,10767.56,10793.54,11817.95,
2002-06-20,,,12027.64,11392.88,21362.48,,21476.095829512542,10805.81,10834.82,11853.43,
2002-06-21,,,12029.78,11396.7,21379.68,,21489.724355556835,10809.61,10835.85,11859.08,
2002-06-22,,,12029.78,11396.7,21379.68,,21489.724355556835,10809.61,10835.85,11859.08,
2002-06-23,,,12029.78,11396.7,21379.68,,21489.724355556835,10809.61,10835.85,11859.08,
2002-06-24,,,12042.85,11407.84,21408.16,,21500.597788735035,10821.2,10842.53,11870.49,
2002-06-25,,,12057.57,11434.34,21450.75,,21542.89764787251,10846.7,10864.29,11893.14,
2002-06-26,,,12008.39,11384.47,21359.9,,21454.551003299664,10802.46,10811.96,11841.78,
2002-06-27,,,12020.18,11413.15,21400.6,,21497.1631062953,10825.55,10840.47,11868.89,
2002-06-28,,,11987.89,11375.47,21339.41,,21442.887776833188,10796.83,10807.58,11835.62,
2002-06-29,,,11987.89,11375.47,21339.41,,21442.887776833188,10796.83,10807.58,11835.62,
2002-06-30,,,11987.89,11375.47,21339.41,,21442.887776833188,10796.83,10807.58,11835.62,
2002-07-01,,,11969.58,11357.41,21303.2,,21407.677690004468,10771.76,10787.95,11815.03,
2002-07-02,,,12006.84,11396.36,21366.61,,21474.6448139364,10805.74,10828.07,11847.75,
2002-07-03,,,12047.1,11450.83,21456.44,,21563.15676408121,10851.27,10881.16,11894.3,
2002-07-04,,,11978.18,11381.16,21347.78,,21443.622468264144,10791.09,10807.0,11830.98,
2002-07-05,,,11919.87,11335.88,21295.72,,21372.72474517658,10753.1,10766.21,11795.47,
2002-07-06,,,11919.87,11335.88,21295.72,,21372.72474517658,10753.1,10766.21,11795.47,
2002-07-07,,,11919.87,11335.88,21295.72,,21372.72474517658,10753.1,10766.21,11795.47,
2002-07-08,,,11938.99,11349.59,21339.63,,21424.81436763159,10771.65,10791.15,11811.75,
2002-07-09,,,11975.82,11405.75,21432.22,,21498.74269287186,10816.83,10836.27,11859.81,
2002-07-10,,,11972.78,11417.64,21455.35,,21513.528357919913,10822.97,10840.49,11874.8,
2002-07-11,,,11967.28,11415.27,21447.95,,21511.232447198166,10820.6,10841.11,11873.9,
2002-07-12,,,11963.72,11417.71,21468.99,,21538.80174314491,10824.49,10857.28,11875.07,
2002-07-13,,,11963.72,11417.71,21468.99,,21538.80174314491,10824.49,10857.28,11875.07,
2002-07-14,,,11963.72,11417.71,21468.99,,21538.80174314491,10824.49,10857.28,11875.07,
2002-07-15,,,11905.8,11364.37,21364.55,,21422.64702791026,10770.29,10786.41,11819.73,
2002-07-16,,,11942.51,11397.01,21406.98,,21460.887716891688,10787.96,10810.49,11840.48,
2002-07-17,,,11915.1,11395.7,21395.57,,21468.84075163182,10786.23,10807.67,11836.76,
2002-07-18,,,11897.0,11369.61,21365.11,,21434.42045809138,10767.4,10794.8,11815.2,
2002-07-19,,,11909.77,11386.0,21389.36,,21460.75914589127,10778.63,10808.9,11824.67,
2002-07-20,,,11909.77,11386.0,21389.36,,21460.75914589127,10778.63,10808.9,11824.67,
2002-07-21,,,11909.77,11386.0,21389.36,,21460.75914589127,10778.63,10808.9,11824.67,
2002-07-22,,,11903.92,11377.26,21359.8,,21453.9632501549,10776.47,10802.11,11813.47,
2002-07-23,,,11857.32,11325.09,21280.11,,21344.218717655367,10726.92,10739.7,11771.38,
2002-07-24,,,11867.06,11343.48,21302.07,,21374.763513897495,10743.91,10765.54,11780.51,
2002-07-25,,,11842.17,11322.97,21265.43,,21322.820829728676,10719.68,10733.48,11762.99,
2002-07-26,,,11839.53,11332.37,21267.28,,21323.261644587255,10717.09,10734.86,11764.44,
2002-07-27,,,11839.53,11332.37,21267.28,,21323.261644587255,10717.09,10734.86,11764.44,
2002-07-28,,,11839.53,11332.37,21267.28,,21323.261644587255,10717.09,10734.86,11764.44,
2002-07-29,,,11807.95,11322.81,21268.22,,21339.90240549848,10721.23,10740.87,11757.69,
2002-07-30,,,11783.25,11290.6,21210.02,,21287.05972432674,10692.09,10707.62,11728.34,
2002-07-31,,,11845.09,11359.15,21311.77,,21404.22464027896,10747.29,10775.03,11787.54,
2002-08-01,,,11840.55,11358.02,21283.67,,21424.373552773013,10747.24,10771.67,11794.24,
2002-08-02,,,11863.09,11375.07,21342.29,,21468.895853489143,10770.33,10794.37,11817.33,
2002-08-03,,,11863.09,11375.07,21342.29,,21468.895853489143,10770.33,10794.37,11817.33,
2002-08-04,,,11863.09,11375.07,21342.29,,21468.895853489143,10770.33,10794.37,11817.33,
2002-08-05,,,11864.73,11371.06,21369.92,,21472.93665635942,10771.26,10796.1,11813.42,
2002-08-06,,,11860.26,11375.53,21364.71,,21480.577447241394,10770.08,10797.46,11819.37,
2002-08-07,,,11856.91,11390.65,21372.13,,21463.477504185816,10772.47,10802.87,11823.72,
2002-08-08,,,11854.32,11374.72,21357.16,,21462.301997896284,10767.18,10795.26,11808.89,
2002-08-09,,,11865.48,11392.8,21390.43,,21506.82429861241,10786.21,10817.93,11830.65,
2002-08-10,,,11865.48,11392.8,21390.43,,21506.82429861241,10786.21,10817.93,11830.65,
2002-08-11,,,11865.48,11392.8,21390.43,,21506.82429861241,10786.21,10817.93,11830.65,
2002-08-12,,,11913.14,11440.45,21473.33,,21603.307650783132,10838.62,10861.74,11876.92,
2002-08-13,,,11969.8,11487.85,21560.03,,21692.79306707396,10875.03,10903.85,11920.51,
2002-08-14,,,11953.12,11469.5,21510.96,,21633.356530309364,10857.74,10884.84,11909.09,
2002-08-15,,,11953.12,11469.5,21510.96,,21633.356530309364,10857.74,10884.84,11909.09,
2002-08-16,,,11967.4,11488.32,21552.84,,21658.666650105904,10872.28,10901.34,11927.65,
2002-08-17,,,11967.4,11488.32,21552.84,,21658.666650105904,10872.28,10901.34,11927.65,
2002-08-18,,,11967.4,11488.32,21552.84,,21658.666650105904,10872.28,10901.34,11927.65,
2002-08-19,,,11980.68,11501.21,21591.7,,21700.874672814512,10890.17,10916.63,11942.92,
2002-08-20,,,11998.48,11520.01,21615.71,,21741.503108946556,10903.77,10934.96,11959.97,
2002-08-21,,,12018.24,11545.3,21658.48,,21793.97844440282,10920.13,10950.66,11976.62,
2002-08-22,,,12037.49,11572.93,21734.07,,21857.03333646489,10945.74,10971.99,12000.09,
2002-08-23,,,12069.59,11605.12,21788.43,,21902.088288468465,10975.76,11001.05,12030.87,
2002-08-24,,,12069.59,11605.12,21788.43,,21902.088288468465,10975.76,11001.05,12030.87,
2002-08-25,,,12069.59,11605.12,21788.43,,21902.088288468465,10975.76,11001.05,12030.87,
2002-08-26,,,12086.49,11629.89,21829.01,,21957.373818648146,10997.47,11025.26,12053.82,
2002-08-27,,,12083.71,11618.93,21867.0,,21926.645349548275,11002.98,11009.15,12056.25,
2002-08-28,,,12099.13,11620.86,21927.74,,21935.480014005563,11015.6,11016.53,12068.87,
2002-08-29,,,12117.72,11660.81,21960.15,,22012.567512398957,11046.72,11050.96,12090.21,
2002-08-30,,,12107.12,11640.09,21975.38,,21984.85127816602,11026.61,11039.24,12082.45,
2002-08-31,,,12107.12,11640.09,21975.38,,21984.85127816602,11026.61,11039.24,12082.45,
2002-09-01,,,12107.12,11640.09,21975.38,,21984.85127816602,11026.61,11039.24,12082.45,
2002-09-02,,,12083.41,11606.01,21941.91,,21936.416745580038,10997.13,11020.33,12053.85,
2002-09-03,,,12085.32,11616.87,21969.53,,21969.404390830103,11010.31,11028.04,12065.38,
2002-09-04,,,12140.24,11685.27,22075.71,,22070.58976815896,11066.81,11085.67,12114.95,
2002-09-05,,,12129.04,11677.63,22104.56,,22070.608135444734,11062.38,11079.34,12114.53,
2002-09-06,,,12122.39,11679.61,22098.87,,22075.824444604546,11060.58,11074.38,12113.39,
2002-09-07,,,12122.39,11679.61,22098.87,,22075.824444604546,11060.58,11074.38,12113.39,
2002-09-08,,,12122.39,11679.61,22098.87,,22075.824444604546,11060.58,11074.38,12113.39,
2002-09-09,,,12106.0,11665.39,22087.08,,22054.004109105055,11047.28,11062.61,12104.68,
2002-09-10,,,12109.3,11669.16,22074.43,,22052.64492995778,11044.14,11060.26,12105.96,
2002-09-11,,,12127.4,11688.14,22083.57,,22072.702006022966,11058.43,11071.07,12125.32,
2002-09-12,,,12131.44,11698.47,22105.34,,22104.330472125763,11065.76,11092.04,12138.65,
2002-09-13,,,12158.57,11740.6,22216.58,,22189.97712568983,11106.93,11126.2,12182.33,
2002-09-14,,,12158.57,11740.6,22216.58,,22189.97712568983,11106.93,11126.2,12182.33,
2002-09-15,,,12158.57,11740.6,22216.58,,22189.97712568983,11106.93,11126.2,12182.33,
2002-09-16,,,12170.16,11755.67,22276.69,,22211.668890188903,11114.29,11138.68,12195.65,
2002-09-17,,,12146.81,11733.06,22234.61,,22165.456799181567,11106.07,11121.58,12176.65,
2002-09-18,,,12146.81,11733.06,22234.61,,22165.456799181567,11106.07,11121.58,12176.65,
2002-09-19,,,12146.81,11733.06,22234.61,,22165.456799181567,11106.07,11121.58,12176.65,
2002-09-20,,,12146.1,11735.49,22218.14,,22167.293527758964,11103.45,11126.74,12174.95,
2002-09-21,,,12146.1,11735.49,22218.14,,22167.293527758964,11103.45,11126.74,12174.95,
2002-09-22,,,12146.1,11735.49,22218.14,,22167.293527758964,11103.45,11126.74,12174.95,
2002-09-23,,,12136.21,11727.36,22225.92,,22128.575289347416,11098.28,11116.36,12167.18,
2002-09-24,,,12119.37,11725.21,22198.32,,22113.27534029769,11089.69,11107.7,12162.3,
2002-09-25,,,12064.77,11669.72,22066.79,,22003.43897136929,11032.41,11056.22,12100.47,
2002-09-26,,,12040.55,11668.49,22023.2,,21995.100223627902,11025.54,11049.99,12092.58,
2002-09-27,,,12056.03,11685.22,22064.89,,22024.06543329347,11041.33,11066.48,12107.85,
2002-09-28,,,12056.03,11685.22,22064.89,,22024.06543329347,11041.33,11066.48,12107.85,
2002-09-29,,,12056.03,11685.22,22064.89,,22024.06543329347,11041.33,11066.48,12107.85,
2002-09-30,,,12078.55,11714.35,22099.44,,22079.95708390369,11068.19,11088.02,12129.64,
2002-10-01,,,12032.59,11660.56,22026.81,,21976.99007985476,11032.14,11042.02,12090.49,
2002-10-02,,,11996.05,11625.71,21935.4,,21893.455664154695,10983.6,11010.64,12044.24,
2002-10-03,,,12023.48,11652.17,21957.01,,21946.02283603983,11008.26,11038.23,12063.69,
2002-10-04,,,12046.74,11663.51,21969.94,,21957.11667664731,11015.21,11044.83,12068.76,
2002-10-05,,,12046.74,11663.51,21969.94,,21957.11667664731,11015.21,11044.83,12068.76,
2002-10-06,,,12046.74,11663.51,21969.94,,21957.11667664731,11015.21,11044.83,12068.76,
2002-10-07,,,12044.94,11653.79,21966.63,,21935.259606576274,11005.92,11038.88,12072.28,
2002-10-08,,,12048.89,11664.84,22010.11,,21961.91053823432,11008.25,11047.95,12083.78,
2002-10-09,,,12019.13,11649.52,21996.61,,21929.89635913027,10992.84,11030.9,12068.38,
2002-10-10,,,12037.43,11660.91,21991.97,,21931.23717099177,11006.84,11029.01,12074.39,
2002-10-11,,,12002.79,11638.55,21915.33,,21890.002614429188,10984.11,11010.53,12050.32,
