Fecha,APORTA,BANSANDER,CAPITAL,CUPRUM,HABITAT,MAGISTER,MODELO,PLANVITAL,PROVIDA,SANTA MARIA,SUMMA BANSANDER,UNO
2000-03-01,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-02,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-03,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-04,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-05,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-06,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-07,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-08,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-09,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-10,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-11,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-12,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-13,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-14,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-15,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-16,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-17,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-18,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-19,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-20,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-21,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-22,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-23,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-24,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-25,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-26,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-27,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-28,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-29,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-30,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-03-31,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-01,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-02,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-03,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-04,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-05,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-06,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-07,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-08,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-09,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-10,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-11,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-12,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-13,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-14,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-15,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-16,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-17,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-18,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-19,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-20,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-21,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-22,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-23,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-24,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-25,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-26,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-27,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-28,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-29,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-04-30,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-01,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-02,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-03,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-04,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-05,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-06,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-07,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-08,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-09,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-10,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-11,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-12,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-13,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-14,10000.0,,,10000.0,9000.0,17700.0,,17535.22980963639,10000.0,10000.0,10000.0,
2000-05-15,10000.0,,,10000.01,9039.66,17691.99,,17535.08952779791,10000.0,10000.03,9999.97,
2000-05-16,10000.0,,,10003.68,9045.46,17704.85,,17561.04166791617,10066.5,10015.39,10004.46,
2000-05-17,10000.0,,,10007.28,9062.34,17709.01,,17597.146706094212,10064.41,10036.96,10011.49,
2000-05-18,10000.0,,,10010.85,9061.03,17733.25,,17668.23452774248,10045.65,10079.1,10014.36,
2000-05-19,10000.0,,,10014.49,9070.69,17782.56,,17678.545242870547,10061.11,10092.1,10020.86,
2000-05-20,10000.0,,,10014.49,9070.69,17782.56,,17678.545242870547,10061.11,10092.1,10020.86,
2000-05-21,10000.0,,,10014.49,9070.69,17782.56,,17678.545242870547,10061.11,10092.1,10020.86,
2000-05-22,10000.0,,,10025.53,9053.89,17795.53,,17701.58653484041,10062.92,10103.39,10020.4,
2000-05-23,10000.0,,,10029.08,9056.27,17801.26,,17710.1261917577,10067.64,10103.55,10025.97,
2000-05-24,10000.0,,,10032.7,9060.76,17716.02,,17717.350706439272,10082.16,10107.66,10029.69,
2000-05-25,10000.0,,,10036.33,9072.19,17742.36,,17728.643394436676,10087.26,10115.57,10033.24,
2000-05-26,10000.0,,,10039.92,9083.06,17748.15,,17740.847914384183,10086.04,10117.78,10039.83,
2000-05-27,10000.0,,,10039.92,9083.06,17748.15,,17740.847914384183,10086.04,10117.78,10039.83,
2000-05-28,10000.0,,,10039.92,9083.06,17748.15,,17740.847914384183,10086.04,10117.78,10039.83,
2000-05-29,10000.0,,,10051.0,9092.19,17828.1,,17769.938860638373,10086.44,10128.42,10050.28,
2000-05-30,10000.0,,,10054.56,9085.24,17834.98,,17776.549642276605,10088.31,10131.29,10049.36,
2000-05-31,10000.0,,,10058.21,9084.0,17845.21,,17779.004574449955,10091.78,10137.64,10050.96,
2000-06-01,10000.0,,,10056.72,9093.79,17816.16,,17778.1804186489,10102.78,10137.46,10075.44,
2000-06-02,10000.0,,,10060.93,9097.0,17834.36,,17783.774156958174,10107.66,10141.54,10082.12,
2000-06-03,10000.0,,,10060.93,9097.0,17834.36,,17783.774156958174,10107.66,10141.54,10082.12,
2000-06-04,10000.0,,,10060.93,9097.0,17834.36,,17783.774156958174,10107.66,10141.54,10082.12,
2000-06-05,10000.0,,,10096.42,9108.94,17788.22,,17807.58699903966,10114.01,10154.77,10078.65,
2000-06-06,10000.0,,,10094.84,9108.76,17793.44,,17815.705810441523,10145.92,10161.72,10082.2,
2000-06-07,10000.0,,,10098.75,9117.2,17841.91,,17823.193353570234,10144.41,10168.85,10095.75,
2000-06-08,10000.0,,,10102.99,9137.38,17818.38,,17886.881308238837,10138.65,10173.32,10092.84,
2000-06-09,10000.0,,,10107.75,9120.95,17801.55,,17893.75511832421,10148.55,10177.02,10104.23,
2000-06-10,10000.0,,,10107.75,9120.95,17801.55,,17893.75511832421,10148.55,10177.02,10104.23,
2000-06-11,10000.0,,,10107.75,9120.95,17801.55,,17893.75511832421,10148.55,10177.02,10104.23,
2000-06-12,10000.0,,,10118.69,9155.13,17890.15,,17901.59336604912,10154.74,10185.54,10124.04,
2000-06-13,10000.0,,,10116.15,9114.32,17865.0,,17907.502738494968,10152.48,10186.19,10118.52,
2000-06-14,10000.0,,,10118.74,9115.99,17878.27,,17912.780842667667,10154.46,10191.7,10123.05,
2000-06-15,10000.0,,,10120.76,9141.74,17880.98,,17917.375072877796,10147.55,10193.35,10122.73,
2000-06-16,10000.0,,,10123.61,9126.61,17848.0,,17920.829513150293,10149.53,10197.04,10123.36,
2000-06-17,10000.0,,,10123.61,9126.61,17848.0,,17920.829513150293,10149.53,10197.04,10123.36,
2000-06-18,10000.0,,,10123.61,9126.61,17848.0,,17920.829513150293,10149.53,10197.04,10123.36,
2000-06-19,10000.0,,,10123.61,9126.61,17848.0,,17920.829513150293,10149.53,10197.04,10123.36,
2000-06-20,10000.0,,,10143.64,9150.04,17897.33,,17939.557138586984,10179.32,10207.45,10142.11,
2000-06-21,10000.0,,,10142.29,9152.26,17928.84,,17943.06418454891,10181.13,10211.27,10145.85,
2000-06-22,10000.0,,,10145.56,9181.2,17953.57,,18000.07121666004,10183.04,10213.33,10131.44,
2000-06-23,10000.0,,,10147.59,9196.81,17982.28,,18003.543192162346,10185.26,10216.44,10243.03,
2000-06-24,10000.0,,,10147.59,9196.81,17982.28,,18003.543192162346,10185.26,10216.44,10243.03,
2000-06-25,10000.0,,,10147.59,9196.81,17982.28,,18003.543192162346,10185.26,10216.44,10243.03,
2000-06-26,10000.0,,,10147.59,9196.81,17982.28,,18003.543192162346,10185.26,10216.44,10243.03,
2000-06-27,10000.0,,,10162.01,9199.22,17996.82,,18023.024832480853,10192.67,10227.04,10250.77,
2000-06-28,10000.0,,,10161.61,9196.56,17950.68,,18026.26884999564,10190.62,10232.74,10245.88,
2000-06-29,10000.0,,,10164.1,9197.93,17991.11,,18030.319488081663,10192.93,10232.84,10249.59,
2000-06-30,10000.0,,,10167.4,9232.26,17963.93,,18034.492872776354,10194.73,10241.67,10255.12,
2000-07-01,10000.0,,,10167.4,9232.26,17963.93,,18034.492872776354,10194.73,10241.67,10255.12,
2000-07-02,10000.0,,,10167.4,9232.26,17963.93,,18034.492872776354,10194.73,10241.67,10255.12,
2000-07-03,10000.0,,,10189.76,9223.15,18029.28,,18068.546289066668,10202.37,10291.93,10267.87,
2000-07-04,10000.0,,,10191.06,9245.58,18002.35,,18071.614954283355,10204.25,10300.04,10268.42,
2000-07-05,10000.0,,,10195.2,9247.88,18040.76,,18079.435666778452,10233.1,10306.47,10302.83,
2000-07-06,10000.0,,,10196.44,9237.18,17984.95,,18092.779976663584,10251.91,10309.36,10315.28,
2000-07-07,10000.0,,,10199.66,9242.79,18003.59,,18099.653786748964,10253.96,10314.25,10318.05,
2000-07-08,10000.0,,,10199.66,9242.79,18003.59,,18099.653786748964,10253.96,10314.25,10318.05,
2000-07-09,10000.0,,,10199.66,9242.79,18003.59,,18099.653786748964,10253.96,10314.25,10318.05,
2000-07-10,10000.0,,,10214.24,9245.05,18047.75,,18119.030215688614,10265.34,10321.82,10332.08,
2000-07-11,10000.0,,,10214.91,9235.48,18059.63,,18125.41303933932,10255.7,10324.22,10321.27,
2000-07-12,10000.0,,,10214.92,9249.3,18019.86,,18132.12903235641,10259.44,10331.84,10323.4,
2000-07-13,10000.0,,,10219.02,9256.06,18070.93,,18149.99743153243,10259.87,10338.52,10325.93,
2000-07-14,10000.0,,,10221.5,9265.34,18028.06,,18154.41630944446,10266.09,10342.74,10332.0,
2000-07-15,10000.0,,,10221.5,9265.34,18028.06,,18154.41630944446,10266.09,10342.74,10332.0,
2000-07-16,10000.0,,,10221.5,9265.34,18028.06,,18154.41630944446,10266.09,10342.74,10332.0,
2000-07-17,10000.0,,,10266.98,9278.04,18036.96,,18170.987101614563,10272.0,10351.9,10341.61,
2000-07-18,10000.0,,,10300.97,9275.29,18056.69,,18176.861403600793,10285.18,10351.64,10354.08,
2000-07-19,10000.0,,,10304.77,9282.82,18072.47,,18182.612958978356,10283.82,10355.04,10363.02,
2000-07-20,10000.0,,,10306.45,9290.31,18080.97,,18189.171134927157,10310.26,10357.99,10385.63,
2000-07-21,10000.0,,,10311.29,9289.23,18100.89,,18194.256351571952,10314.83,10360.81,10390.93,
2000-07-22,10000.0,,,10311.29,9289.23,18100.89,,18194.256351571952,10314.83,10360.81,10390.93,
2000-07-23,10000.0,,,10311.29,9289.23,18100.89,,18194.256351571952,10314.83,10360.81,10390.93,
2000-07-24,10000.0,,,10320.95,9307.91,18118.16,,18211.546088164254,10323.89,10373.96,10445.89,
2000-07-25,10000.0,,,10324.3,9310.0,18122.88,,18216.54362866,10325.61,10387.49,10442.68,
2000-07-26,10000.0,,,10325.72,9309.72,18114.17,,18281.073274359464,10328.08,10397.72,10454.92,
2000-07-27,10000.0,,,10332.15,9317.04,18145.31,,18286.737153587976,10349.47,10401.02,10473.38,
2000-07-28,10000.0,,,10333.5,9330.06,18107.84,,18292.436103276104,10351.1,10407.29,10475.04,
2000-07-29,10000.0,,,10333.5,9330.06,18107.84,,18292.436103276104,10351.1,10407.29,10475.04,
2000-07-30,10000.0,,,10333.5,9330.06,18107.84,,18292.436103276104,10351.1,10407.29,10475.04,
2000-07-31,10000.0,,,10343.58,9328.88,18155.46,,18308.919219297164,10349.89,10419.01,10474.88,
2000-08-01,10000.0,,,10342.56,9330.52,18155.38,,18323.841699865163,10338.15,10422.39,10475.5,
2000-08-02,10000.0,,,10430.03,9324.66,18170.59,,18328.751564211863,10350.07,10421.61,10478.34,
2000-08-03,10000.0,,,10418.16,9329.04,18136.56,,18335.15192309238,10358.48,10425.13,10484.6,
2000-08-04,10000.0,,,10415.03,9338.89,18141.72,,18360.087019881685,10363.37,10436.49,10488.2,
2000-08-05,10000.0,,,10415.03,9338.89,18141.72,,18360.087019881685,10363.37,10436.49,10488.2,
2000-08-06,10000.0,,,10415.03,9338.89,18141.72,,18360.087019881685,10363.37,10436.49,10488.2,
2000-08-07,10000.0,,,10398.03,9347.5,18170.02,,18377.00851664798,10369.96,10448.28,10499.1,
2000-08-08,10000.0,,,10437.36,9344.98,18159.0,,18383.426410758308,10384.43,10451.07,10513.97,
2000-08-09,10000.0,,,10460.15,9352.47,18175.12,,18387.512119303956,10386.79,10454.65,10509.77,
2000-08-10,10000.0,,,10464.64,9357.32,18172.48,,18393.50916789885,10387.39,10453.13,10517.81,
2000-08-11,10000.0,,,10468.68,9364.43,18162.51,,18398.541778854214,10391.11,10457.1,10519.67,
2000-08-12,10000.0,,,10468.68,9364.43,18162.51,,18398.541778854214,10391.11,10457.1,10519.67,
2000-08-13,10000.0,,,10468.68,9364.43,18162.51,,18398.541778854214,10391.11,10457.1,10519.67,
2000-08-14,10000.0,,,10481.87,9373.66,18214.97,,18413.32397758374,10389.2,10467.46,10516.92,
2000-08-15,10000.0,,,10481.87,9373.66,18214.97,,18413.32397758374,10389.2,10467.46,10516.92,
2000-08-16,10000.0,,,10495.94,9382.17,18241.72,,18422.49490277418,10390.64,10468.65,10516.54,
2000-08-17,10000.0,,,10544.64,9380.45,18215.8,,18427.965894474786,10392.28,10472.99,10518.73,
2000-08-18,10000.0,,,10549.24,9384.66,18240.19,,18434.418859044734,10400.92,10475.11,10528.2,
2000-08-19,10000.0,,,10549.24,9384.66,18240.19,,18434.418859044734,10400.92,10475.11,10528.2,
2000-08-20,10000.0,,,10549.24,9384.66,18240.19,,18434.418859044734,10400.92,10475.11,10528.2,
2000-08-21,10000.0,,,10558.02,9388.14,18210.55,,18449.656973749305,10413.07,10482.49,10537.24,
2000-08-22,10000.0,,,10557.04,9386.47,18240.2,,18453.058808332375,10418.13,10481.22,10539.21,
2000-08-23,10000.0,,,10553.87,9385.57,18226.72,,18460.00275933699,10405.57,10484.62,10535.19,
2000-08-24,10000.0,,,10562.2,9388.83,18262.62,,18465.105511211597,10411.97,10493.07,10539.61,
2000-08-25,10000.0,,,10551.37,9389.5,18224.44,,18468.980796999527,10412.93,10494.39,10535.76,
2000-08-26,10000.0,,,10551.37,9389.5,18224.44,,18468.980796999527,10412.93,10494.39,10535.76,
2000-08-27,10000.0,,,10551.37,9389.5,18224.44,,18468.980796999527,10412.93,10494.39,10535.76,
2000-08-28,10000.0,,,10566.47,9395.61,18241.48,,18483.79806618867,10418.56,10499.38,10548.72,
2000-08-29,10000.0,,,10562.48,9394.2,18262.04,,18488.00652134298,10414.41,10499.77,10551.96,
2000-08-30,10000.0,,,10689.68,9424.37,18313.3,,18495.967515676555,10442.89,10515.4,10580.21,
2000-08-31,10000.0,,,10690.02,9427.21,18328.07,,18501.157943700207,10445.45,10517.11,10587.14,
2000-09-01,10000.0,,,10695.97,9422.24,18338.9,,18496.353290732368,10447.38,10520.7,10588.64,
2000-09-02,10000.0,,,10695.97,9422.24,18338.9,,18496.353290732368,10447.38,10520.7,10588.64,
2000-09-03,10000.0,,,10695.97,9422.24,18338.9,,18496.353290732368,10447.38,10520.7,10588.64,
2000-09-04,10000.0,,,10695.97,9422.24,18338.9,,18496.353290732368,10447.38,10520.7,10588.64,
2000-09-05,10000.0,,,10699.43,9430.68,18335.75,,18517.29035512507,10462.29,10529.26,10606.29,
2000-09-06,10000.0,,,10702.66,9428.16,18357.52,,18523.076980962254,10470.97,10527.97,10615.74,
2000-09-07,10000.0,,,10703.4,9431.3,18360.76,,18529.91572058801,10496.75,10534.13,10636.9,
2000-09-08,10000.0,,,10683.8,9431.47,18281.86,,18532.546005059456,10493.58,10535.04,10621.31,
2000-09-09,10000.0,,,10683.8,9431.47,18281.86,,18532.546005059456,10493.58,10535.04,10621.31,
2000-09-10,10000.0,,,10683.8,9431.47,18281.86,,18532.546005059456,10493.58,10535.04,10621.31,
2000-09-11,10000.0,,,10701.82,9449.17,18305.97,,18546.995034422598,10459.9,10547.4,10588.8,
2000-09-12,10000.0,,,10700.18,9444.11,18300.37,,18555.376874271606,10489.07,10544.62,10584.42,
2000-09-13,10000.0,,,10704.58,9437.96,18318.46,,18561.584345624215,10472.61,10541.99,10570.55,
2000-09-14,10000.0,,,10722.24,9440.09,18374.62,,18564.126953946612,10470.21,10542.22,10565.03,
2000-09-15,10000.0,,,10722.47,9449.84,18372.89,,18598.741497590836,10463.21,10552.45,10590.52,
2000-09-16,10000.0,,,10722.47,9449.84,18372.89,,18598.741497590836,10463.21,10552.45,10590.52,
2000-09-17,10000.0,,,10722.47,9449.84,18372.89,,18598.741497590836,10463.21,10552.45,10590.52,
2000-09-18,10000.0,,,10722.47,9449.84,18372.89,,18598.741497590836,10463.21,10552.45,10590.52,
2000-09-19,10000.0,,,10722.47,9449.84,18372.89,,18598.741497590836,10463.21,10552.45,10590.52,
2000-09-20,10000.0,,,10735.99,9472.2,18406.45,,18625.132018454337,10479.1,10570.58,10608.36,
2000-09-21,10000.0,,,10725.77,9467.56,18346.95,,18634.425690253447,10476.48,10572.33,10604.83,
2000-09-22,10000.0,,,10734.29,9447.23,18419.5,,18615.312289760943,10471.83,10566.43,10599.84,
2000-09-23,10000.0,,,10734.29,9447.23,18419.5,,18615.312289760943,10471.83,10566.43,10599.84,
2000-09-24,10000.0,,,10734.29,9447.23,18419.5,,18615.312289760943,10471.83,10566.43,10599.84,
2000-09-25,10000.0,,,10749.1,9454.47,18460.11,,18637.10858041432,10478.24,10574.81,10609.61,
2000-09-26,10000.0,,,10734.7,9458.27,18357.42,,18638.65168063757,10484.96,10577.13,10614.69,
2000-09-27,10000.0,,,10747.34,9453.41,18434.7,,18622.869973808894,10483.0,10583.89,10614.64,
2000-09-28,10000.0,,,10749.16,9455.17,18435.68,,18634.636113011158,10487.98,10585.39,10623.45,
2000-09-29,10000.0,,,10753.15,9462.59,18445.76,,18650.908806274503,10480.75,10587.48,10611.57,
2000-09-30,10000.0,,,10753.15,9462.59,18445.76,,18650.908806274503,10480.75,10587.48,10611.57,
2000-10-01,10000.0,,,10753.15,9462.59,18445.76,,18650.908806274503,10480.75,10587.48,10611.57,
2000-10-02,10000.0,,,10761.41,9493.76,18444.37,,18686.049406813017,10491.91,10599.12,10621.5,
2000-10-03,10000.0,,,10765.79,9494.85,18444.32,,18687.925676402647,10486.87,10604.31,10616.77,
2000-10-04,10000.0,,,10774.0,9501.75,18452.71,,18684.015320155097,10483.64,10614.66,10619.68,
2000-10-05,10000.0,,,10775.16,9503.01,18452.6,,18687.680183185308,10550.02,10617.88,10672.12,
2000-10-06,10000.0,,,10777.03,9511.33,18465.55,,18717.928454606932,10546.91,10616.41,10674.74,
2000-10-07,10000.0,,,10777.03,9511.33,18465.55,,18717.928454606932,10546.91,10616.41,10674.74,
2000-10-08,10000.0,,,10777.03,9511.33,18465.55,,18717.928454606932,10546.91,10616.41,10674.74,
2000-10-09,10000.0,,,10777.03,9511.33,18465.55,,18717.928454606932,10546.91,10616.41,10674.74,
2000-10-10,10000.0,,,10792.97,9528.34,18505.81,,18730.15050978425,10570.86,10636.37,10702.14,
2000-10-11,10000.0,,,10796.38,9537.69,18526.27,,18757.224904610328,10571.06,10641.37,10694.08,
2000-10-12,10000.0,,,10802.01,9541.93,18536.4,,18767.307661750867,10572.51,10647.91,10692.0,
2000-10-13,10000.0,,,10822.35,9552.04,18550.25,,18787.14000666557,10581.05,10657.99,10705.47,
2000-10-14,10000.0,,,10822.35,9552.04,18550.25,,18787.14000666557,10581.05,10657.99,10705.47,
2000-10-15,10000.0,,,10822.35,9552.04,18550.25,,18787.14000666557,10581.05,10657.99,10705.47,
2000-10-16,10000.0,,,10832.43,9563.0,18582.94,,18799.782907358316,10588.68,10669.75,10713.51,
2000-10-17,10000.0,,,10848.46,9562.8,18574.17,,18808.532987033323,10606.46,10671.91,10735.29,
2000-10-18,10000.0,,,10856.51,9571.07,18585.49,,18818.3176452671,10618.12,10677.65,10749.44,
2000-10-19,10000.0,,,10846.53,9572.55,18588.63,,18825.73504747658,10622.08,10684.17,10752.21,
2000-10-20,10000.0,,,10863.36,9579.11,18611.7,,18845.216687795084,10618.01,10683.39,10769.13,
2000-10-21,10000.0,,,10863.36,9579.11,18611.7,,18845.216687795084,10618.01,10683.39,10769.13,
2000-10-22,10000.0,,,10863.36,9579.11,18611.7,,18845.216687795084,10618.01,10683.39,10769.13,
2000-10-23,10000.0,,,10878.32,9596.26,18640.26,,18874.39531019832,10634.85,10699.46,10790.81,
2000-10-24,10000.0,,,10881.78,9595.6,18652.97,,18866.820090920555,10638.56,10708.8,10794.19,
2000-10-25,10000.0,,,10903.4,9597.73,18663.54,,18877.70946863234,10649.13,10712.21,10808.77,
2000-10-26,10000.0,,,10909.21,9607.62,18672.42,,18900.154562788674,10648.88,10718.34,10804.27,
2000-10-27,10000.0,,,10913.12,9614.25,18714.18,,18908.55393786749,10650.09,10721.6,10805.74,
2000-10-28,10000.0,,,10913.12,9614.25,18714.18,,18908.55393786749,10650.09,10721.6,10805.74,
2000-10-29,10000.0,,,10913.12,9614.25,18714.18,,18908.55393786749,10650.09,10721.6,10805.74,
2000-10-30,10000.0,,,10921.82,9617.94,18750.6,,18924.51099699426,10659.3,10733.35,10795.4,
2000-10-31,10000.0,,,10932.2,9621.65,18748.89,,18936.803193090815,10662.47,10735.96,10798.35,
2000-11-01,10000.0,,,10932.2,9621.65,18748.89,,18936.803193090815,10662.47,10735.96,10798.35,
2000-11-02,10000.0,,,10941.57,9626.92,18849.97,,18952.98821020511,10696.26,10745.15,10843.48,
2000-11-03,10000.0,,,10944.39,9643.02,18872.49,,18972.75041420057,10700.81,10754.17,10852.82,
2000-11-04,10000.0,,,10944.39,9643.02,18872.49,,18972.75041420057,10700.81,10754.17,10852.82,
2000-11-05,10000.0,,,10944.39,9643.02,18872.49,,18972.75041420057,10700.81,10754.17,10852.82,
2000-11-06,10000.0,,,10963.84,9649.31,18881.02,,18991.51311009688,10709.6,10764.82,10861.52,
2000-11-07,10000.0,,,10956.32,9637.87,18811.86,,18974.10062689591,10714.76,10763.7,10852.73,
2000-11-08,10000.0,,,10951.58,9636.01,18807.78,,18984.2710601855,10709.86,10765.47,10845.89,
2000-11-09,10000.0,,,10965.48,9650.33,18831.32,,18992.477547736413,10760.82,10774.07,10907.55,
2000-11-10,10000.0,,,10972.35,9665.77,18876.43,,19015.816938613036,10744.86,10781.14,10884.75,
2000-11-11,10000.0,,,10972.35,9665.77,18876.43,,19015.816938613036,10744.86,10781.14,10884.75,
2000-11-12,10000.0,,,10972.35,9665.77,18876.43,,19015.816938613036,10744.86,10781.14,10884.75,
